,Hospital_Norm,Traffic_Norm,Enforcement_Norm,Fire_Norm,Roads_Norm,Median_Age_Norm,Crude Depression Prevalence Estimate_Norm,Average_Family_Size_Norm,Population_Density_Norm,Shannon_Weiner,Percent_Male,Percent_H,Overdoses,County Name
6740,4.491270151125876e-05,0.02592770097013138,0.0009431667317364339,0.00010479630352627043,0.034113539376697276,0.5527272727272727,0.875,0.9037037037037039,0.00016744423257781724,0.0807651215036802,0.5130426271227916,0.0451475554250477,0.0,LAGRANGE
6745,6.395431568175012e-06,0.00977236506514214,3.357601573291881e-05,2.6860812586335052e-05,0.028382071310223137,0.7618181818181818,0.7534722222222222,0.7358024691358024,0.00493229265045986,0.2971335939335832,0.4919926721239246,0.0997565104468613,3541.0,LACKAWANNA
6746,1.0693102564236103e-05,0.010220372179765715,6.634584090991946e-05,2.1548221833990936e-05,0.03332849719051956,0.6270743801652893,0.8055555555555555,0.7489851602444195,0.010396295598185022,0.5040465444223571,0.4863137190624488,0.0413047041468611,0.0,LAFAYETTE
6776,3.1528991782376958e-06,0.007866065553986843,3.210224617842018e-05,6.2978364898636795e-06,0.017432718379038478,0.7235079959504221,0.6944444444444444,0.7691148459159416,0.06433843640842116,0.3628577702666065,0.5014298074525964,0.2474666744878356,22642.0,LAKE
6921,4.000441277344996e-05,0.03844699496734874,0.0004200463341212246,0.00024891634614591083,0.022492208665074852,0.7022047421058546,0.9097222222222222,0.7396938759938348,0.0004258090066075809,0.2872386935659127,0.4944910616563298,0.0211601605253557,43.0,LAMAR
6937,0.00013278334742740196,0.04183658776561238,0.0006971125739938603,0.00046474171599590684,0.012960088038202292,0.6618181818181817,0.75,0.7950617283950618,2.1741998797344975e-05,0.2741452333038899,0.5011002829298963,0.5796133291417793,0.0,LAMB
6939,9.530817067513966e-05,0.05024206227783819,0.0005003678960444832,0.00022238573157532586,0.018474941871865984,0.7454545454545455,0.7534722222222222,0.7481481481481481,4.1735295308827196e-05,0.3129704879570334,0.5016458196181699,0.2077682685977616,10.0,LAMPASAS
6940,3.178544778351644e-06,0.0062089070124155925,6.418215417825436e-06,1.3834819900645939e-05,0.015285257745798931,0.6917759253700326,0.642361111111111,0.7543846445717582,0.012555939926872295,0.3573592054314552,0.5038398058850336,0.0807837268595499,9108.0,LANCASTER
6957,1.7903135874632246e-06,0.005486467172809308,4.699573167090965e-06,4.00334010529971e-06,0.0029286758242572787,0.7109892125395179,0.6354166666666666,0.7080651663077997,0.002088017902267787,0.2153459046170664,0.5025706940874036,0.115038560411311,4994.0,LANE
6961,0.0002575764169010568,0.06651677395915423,0.004056828566191645,0.0001502529098589498,0.06604907361041562,0.6054545454545454,0.7465277777777778,0.7851851851851852,5.36812675167886e-05,0.4877189378372556,0.504375184347655,0.0842591682233802,0.0,LANIER
6962,9.288696470741151e-06,0.019467561246409682,2.438282823569552e-05,2.1673625098396016e-05,0.004907852191417398,0.6709090909090909,0.5451388888888888,0.7283950617283952,0.00022846540844772412,0.2551123945870043,0.5096551929549358,0.1583848773368545,880.0,LARAMIE
6963,1.972849091935101e-06,0.009328407173129053,8.285966186127425e-06,3.452485910886427e-06,0.005007707085203156,0.6454545454545455,0.736111111111111,0.7259259259259261,0.0027303186473477603,0.2428859242755409,0.5008642830267901,0.1273631460992753,2536.0,LARIMER
6964,0.00010033139322210074,0.03818876922521611,0.0010534796288320578,0.00040968652232357803,0.0027620202324787615,0.7981818181818181,0.6354166666666666,0.7135802469135804,6.01266128426783e-06,0.2933203838707233,0.5176240664479653,0.4050394360298737,166.0,LAS ANIMAS
6965,0.0001393685131805512,0.045640906214399604,0.0007316846941978939,0.001382071089040466,0.002794242885166998,0.6727272727272727,0.6458333333333334,0.7358024691358025,4.4316427792412285e-06,0.4704464349854924,0.610553772070626,0.2027153558052434,261.0,LASSEN
6966,0.0004988401540786142,0.040139041062882345,0.0026189108089127245,0.0017459405392751496,0.01808955633271618,0.7272727272727273,0.8368055555555556,0.7432098765432098,7.90284676021109e-06,0.6005037974442142,0.5075804776739357,0.0523364485981308,0.0,LATIMER
6967,2.0987853682605005e-05,0.020195227387262177,3.672874394455876e-05,7.14170021144198e-05,0.01905455848934926,0.6994670846394985,0.8819444444444444,0.7342131403434086,0.0011778250997709887,0.3221687367823066,0.4817893573082459,0.0318842695926072,630.0,LAUDERDALE
6976,5.2337840222755565e-05,0.022664789650116212,0.0001831824407796445,0.00015265203398303706,0.018226036009893736,0.7254545454545455,0.7048611111111112,0.7407407407407408,0.00023184004453705176,0.509866447347892,0.475795408779702,0.0318566250503423,1521.0,LAURENS
6981,2.399997849458955e-05,0.021536374656785297,0.00022909070381199113,0.00013236351775803933,0.02761208995427744,0.7402389912193832,0.9375,0.7262696085902736,0.0031034547348884915,0.4689693103933482,0.4902149695911362,0.0284819654362618,5008.0,LAWRENCE
7104,1.1878214972664295e-05,0.01307013500262847,4.157375240432503e-05,5.543166987243337e-05,0.03637918195107152,0.7454545454545455,0.75,0.7358024691358025,0.002007677907951279,0.245574746909246,0.4937817250071175,0.15300220122074,1482.0,LEBANON
7105,1.3052860621832712e-05,0.020423701419174576,0.00010850190391898442,5.7740779278523864e-05,0.02410598180162459,0.7162500484039601,0.8784722222222222,0.7304186101952206,0.005160707903490995,0.5086814738485084,0.4934475834333667,0.0404761773052391,13720.0,LEE
7249,6.786116974631743e-07,0.008969178327732861,1.4250845646726661e-05,1.1083991058565179e-05,0.03787508973438622,0.7145454545454545,0.7118055555555556,0.7604938271604939,0.012283480732192606,0.4445384437340792,0.493982466909547,0.2874252292615002,4892.0,LEHIGH
7250,0.0007176425564485267,0.050734798011492624,0.0075352468427095295,0.0020931241229748695,0.0028868271821371277,0.9036363636363637,0.6215277777777777,0.6765432098765433,8.52642082019554e-07,0.1460480032553921,0.5105582524271844,0.0378640776699029,0.0,LEMHI
7252,0.00042428764385324136,0.0865235257319093,0.004455020260459034,0.0011550052527116014,0.012208328319804519,0.8309090909090909,0.6944444444444444,0.7135802469135804,1.8801543926253835e-05,0.5647867286926389,0.4729511146084494,0.0733364943891259,1737.0,LEON
7257,3.190215841021114e-05,0.038550566615737504,0.00016748633165360847,0.00018609592405956498,0.009920369214221724,0.7514963797264682,0.6284722222222222,0.729170763684038,0.0003371417159606203,0.3345251528088443,0.5142173797501993,0.0547435556736646,1226.0,LEWIS
7306,6.723889374831413e-06,0.015028632324123607,7.060083843572983e-05,1.3074229339949967e-05,0.020088979194634145,0.652661023187339,0.7881944444444444,0.7346328784925277,0.0037440135149773676,0.4379593621574196,0.4878788177048986,0.069036112560163,3929.0,LEXINGTON
7309,2.6650254112219484e-05,0.02203921304861152,0.00011193106727132182,7.151151520112228e-05,0.01293584152485906,0.6327537190082645,0.6597222222222222,0.7971604938271605,0.0005878124993679108,0.4174688557449881,0.6013415756938051,0.0747073523609101,1196.0,LIBERTY
7325,1.5701941523097332e-06,0.010982745938194618,1.64870385992522e-05,1.465514542155751e-05,0.01918433836576781,0.7090909090909091,0.8055555555555555,0.7407407407407408,0.0026906120263517274,0.3070781075819059,0.4966502903081733,0.0240241730490353,2381.0,LICKING
7326,1.9399209783451852e-05,0.023788950440721143,6.789723424208148e-05,6.412516567307696e-05,0.01893950372682187,0.6998400673400672,0.8645833333333333,0.7461362597165067,0.0006851080188448603,0.424038620517452,0.5033543733092877,0.066844003606853,62.0,LIMESTONE
7330,6.398563165360463e-05,0.03308021698458705,0.00039591109585667864,0.00019595599693916416,0.009913398506272778,0.746489402839413,0.7916666666666666,0.7275963560616859,0.002315395611904998,0.4675625372627898,0.6400588417466708,0.0477702074945803,2514.0,LINCOLN
7882,2.305761797882145e-06,0.010187502688337778,2.9052598653315023e-05,1.0222210637277507e-05,0.018531540799837962,0.6784871805424091,0.6319444444444444,0.7339827529355221,0.008589669046279677,0.3321766868216284,0.4956840280658245,0.0381822706771513,993.0,LINN
7902,2.6239691187671516e-06,0.008923237486743691,4.591945957842515e-05,1.5561594634910744e-05,0.018450217699149132,0.7264756390995811,0.6145833333333333,0.7518974660091595,0.010515139232087724,0.2009287464282294,0.5073899946510515,0.0553475408913037,972.0,LIVINGSTON
7932,0.00014787091121790116,0.06431103338395351,0.0007763222838939811,0.00043129015771887835,0.013654527008840763,1.0,0.7291666666666666,0.6444444444444445,2.0062166635754212e-05,0.164125259777061,0.4886867790594498,0.1284826974267968,0.0,LLANO
7933,3.085332342329733e-05,0.024673660932030793,0.00023397103596000478,0.00014398217597538755,0.01908421376644134,0.729562309069841,0.8784722222222222,0.7219232364848432,0.0015140101198748742,0.2091819140195824,0.4955065167270503,0.0347245094810144,2325.0,LOGAN
8034,4.185201897424844e-06,0.008449678898236104,4.3944619922960865e-06,1.0253744648690867e-05,0.026650771841913844,0.7272727272727273,0.7604166666666666,0.745679012345679,0.0069830922392650945,0.3438067482490962,0.496427080830182,0.1101597379437692,5454.0,LORAIN
8035,1.0393063057291023e-07,0.0008178768872361716,3.395067265381734e-07,2.896585166893146e-08,0.0032271560656588023,0.6327272727272727,0.5555555555555556,0.8839506172839506,0.6142568387108897,0.5941029897093295,0.4964727380683208,0.4903351850369782,82928.0,LOS ANGELES
8037,1.0754106656233897e-06,0.01075576142069325,2.822952997261398e-06,3.1366144414015537e-06,0.025300187977135843,0.6327272727272727,0.5381944444444444,0.8370370370370371,0.009942785081265646,0.6158301730792748,0.5019776201441846,0.1395535600634134,1445.0,LOUDOUN
8043,0.0004684353699080636,0.14928545564716808,0.002459285692017334,0.003005793623576741,0.024760653275764974,0.7418181818181818,0.8611111111111112,0.7333333333333335,1.1527511344178326e-05,0.4100254659883716,0.5062634566451361,0.185946369152476,0.0,LOVE
8045,9.631034255896022e-06,0.024962970823870143,0.00011798016963472626,2.809051657969673e-05,0.024549061763484283,0.6009236820402206,0.798611111111111,0.7627079510308169,0.0017180782867992452,0.4175446265673684,0.4801063720977805,0.0180014319320855,299.0,LOWNDES
8054,2.7278928118836193e-06,0.01060188944922701,4.7738124207963335e-06,2.9173298127088706e-06,0.014643515331838266,0.5527272727272727,0.7534722222222222,0.7703703703703705,0.00696911160403788,0.3527280339865725,0.4937445089289932,0.3762773136499759,1701.0,LUBBOCK
8055,2.8707166299252496e-06,0.006916174011478524,1.674584700789729e-06,3.1631044348250436e-06,0.03600440329866473,0.7006827643630308,0.6076388888888888,0.7397929708781776,0.026626384041902283,0.1033621528823033,0.5114512602140637,0.030268155138681,9619.0,LUCAS
8059,0.00010528092535106293,0.049182302507246325,0.0011054497161861608,6.141387312145337e-05,0.04632621522899691,0.6563636363636364,0.7638888888888888,0.7407407407407408,9.528930281337407e-05,0.1837955699804266,0.4985630532245085,0.0571904816645591,234.0,LUMPKIN
8060,5.567193459972734e-05,0.053861103258980574,0.00029227765664856855,0.00012990118073269712,0.004448386574573711,0.7181818181818181,0.6493055555555555,0.7728395061728395,1.7561881689357978e-05,0.2788441684631473,0.5018058953745776,0.6937356790554973,117.0,LUNA
8061,2.245320013114125e-06,0.006643107785312651,3.241680768933518e-05,2.2266090130048407e-05,0.014545334244943869,0.7727272727272727,0.7569444444444444,0.725925925925926,0.005738284206344826,0.32275492149716,0.4991190952572089,0.1733130291173487,6963.0,LUZERNE
8062,7.0679296791654445e-06,0.007782681189310777,2.7829973111713938e-05,3.1952932091227106e-05,0.010605110392847379,0.7454545454545455,0.7673611111111112,0.7111111111111111,0.001325648084226054,0.2411277252386106,0.4935457631913991,0.0242696986843966,1282.0,LYCOMING
8066,3.218790689242561e-05,0.023871780891645728,0.0001351892089481876,7.886037188644276e-05,0.01613361969631345,0.6839160302681592,0.5868055555555555,0.7469642510430133,0.0005484884069969105,0.1227946649030621,0.5118646851137203,0.0337466130224156,567.0,LYON
8091,8.514542337028863e-06,0.011815644520508149,6.70520209041023e-05,3.2284306361234434e-05,0.021909768636843522,0.7415866209262435,0.7708333333333333,0.716534183554624,0.003519449000199006,0.3751959631504953,0.4564700799308706,0.0254914668394901,1910.0,MACON
8127,7.672691366055267e-06,0.008018496377021424,0.00018126733352305567,3.133015641139234e-05,0.01520198236616147,0.7563636363636363,0.6319444444444444,0.7160493827160493,0.0008723786127416308,0.1168033985987691,0.4983387953441067,0.0133800429427053,308.0,MACOUPIN
8129,5.681894014961911e-06,0.010641822937604553,4.3750583915206714e-05,1.7566522329590575e-05,0.019461775721736435,0.6958727453021152,0.8020833333333334,0.7367050514560957,0.02184797569542173,0.529185055502424,0.4938262733388673,0.0559191208355531,13421.0,MADISON
8509,4.2447077648182e-06,0.00721283838029576,8.91388630611822e-06,9.409102212013676e-06,0.03102142571556246,0.7781818181818181,0.7847222222222222,0.725925925925926,0.008094279505096473,0.3936177645419121,0.4917167473275541,0.0694791611267705,5457.0,MAHONING
8514,1.3143132999980865e-05,0.019538459356157528,6.900144824989955e-05,1.6867020683308778e-05,0.017528705081862644,0.8290909090909091,0.6215277777777777,0.7037037037037037,0.0014740527217958945,0.3504004556790832,0.4855648121176813,0.1728097873579959,5537.0,MANATEE
8516,8.441474722753017e-06,0.013541450504581663,1.4772580764817778e-05,2.7903763666878026e-05,0.00836721877200439,0.7163636363636363,0.6354166666666666,0.7407407407407408,0.000652207562738838,0.2653187056073172,0.5063570072050914,0.0322924368286,786.0,MARATHON
8519,5.6558848016718874e-06,0.03408941884897179,0.00010887578243218384,2.089535218395447e-05,0.02509369708730476,0.8090909090909091,0.5520833333333334,0.7259259259259261,0.0029153187729084773,0.3881850274344662,0.4914341960330914,0.1710856267918662,2278.0,MARIN
8521,2.2569149109214664e-06,0.006963558894285781,1.428826278164252e-05,5.808236903106715e-06,0.017508076180066758,0.6849882906592917,0.9305555555555556,0.7543729327954057,0.0857414257619788,0.189129768962537,0.4961242968857182,0.0292564137741802,38501.0,MARION
8812,3.828516713742279e-05,0.028069035486321992,0.00030149569120720447,0.0001674976062262247,0.019852595669475337,0.758391837777967,0.9097222222222222,0.7342196304395617,0.0021038093726103704,0.2328485331657452,0.4952475785281072,0.1600736248151836,2281.0,MARSHALL
8956,2.4928749931669277e-05,0.03885224607426637,0.00023557668685427466,6.980049980867397e-05,0.021456443595947745,0.8046156458734293,0.5625,0.7147410174807436,0.0009519288463939328,0.2821884348090214,0.4964322309050282,0.1470501092552127,2037.0,MARTIN
8993,5.0148777130199596e-05,0.038867759187026056,0.0003685935119069671,0.00027498246126392783,0.02373683144822612,0.7922239803991629,0.625,0.7114175002252862,0.0005603595203741415,0.1138614820151902,0.4990586758707248,0.0152965171007216,1897.0,MASON
9033,5.0054545360586415e-05,0.03164852450436527,0.00026278636314307864,0.00035038181752410487,0.01929801460153038,0.7145454545454545,0.892361111111111,0.745679012345679,8.455155213340174e-05,0.5765688494853378,0.502589103033671,0.042132915708909,301.0,MAYES
9049,0.00017520731308149078,0.08503809408998013,0.0009198383936778265,0.0010731447926241309,0.018503229474412578,0.8705305251932817,0.6597222222222222,0.6930596285434995,5.436922017120121e-05,0.4923214125790744,0.4838998211091234,0.0286225402504472,74.0,MCINTOSH
9060,5.51733222016919e-05,0.02675983605691698,7.241498538972061e-05,7.241498538972061e-05,0.00241785879264707,0.56,0.6527777777777778,0.9432098765432099,3.834344168843158e-05,0.4083783566009487,0.4844479450093083,0.1463697551195761,792.0,MCKINLEY
9061,1.4528493253076201e-06,0.010440736721201454,4.1951024268257534e-05,1.610241335549279e-05,0.010993457157206211,0.6075971592546975,0.5833333333333334,0.7408233062504228,0.003392622420587211,0.4060800716922119,0.4904377092572791,0.0556792352504659,987.0,MCLEAN
9074,7.150333006016469e-05,0.029355145825131303,0.0007507849656317292,0.0001668411034737176,0.014473740506374531,0.7625255869957857,0.6215277777777777,0.723321887008421,0.00013396661488686333,0.1780770264503713,0.4963014794082367,0.0513461282153805,0.0,MCPHERSON
9083,8.691601725001133e-05,0.0449607872930318,0.0009126181811251189,0.00030420606037503967,0.008110271908756803,0.6623527773910622,0.6562499999999999,0.7538464447091298,0.00017371815118133425,0.1897541483524059,0.5198870926353605,0.2114447010520913,0.0,MEADE
9092,6.667675580706258e-07,0.005476495653122197,8.751324199676964e-07,1.0696062910716289e-06,0.02353736923085405,0.6394963613260944,0.6562499999999999,0.7649198057499625,0.06223147697621366,0.6319515583138948,0.4841224663695922,0.144247558914328,9870.0,MECKLENBURG
9096,2.726914247616462e-06,0.0075749469512985885,1.9088399733315232e-05,1.219536649628473e-05,0.025352500206978608,0.7306640974468378,0.7777777777777777,0.7622414743787441,0.007270237239357477,0.1603228263790619,0.4979783338419286,0.026815685077815,1376.0,MEDINA
9109,4.494584715712148e-05,0.031944921225761695,0.00039327616262481294,0.00017478940561102798,0.0037555985182612063,0.7563636363636363,0.6388888888888888,0.745679012345679,5.539553474051536e-05,0.3695456271741122,0.495984763262533,0.2795518082487776,2171.0,MENDOCINO
9114,2.4297840205204137e-06,0.013300243576966221,4.4647281377062595e-05,4.252122035910723e-06,0.00667084753648989,0.5381818181818183,0.6180555555555556,0.9234567901234569,0.0012127789336039466,0.4564564500936571,0.5079720289365341,0.6319901797844242,2203.0,MERCED
9115,5.234480222816485e-06,0.011455654693598388,2.5518091086230364e-05,1.8974990807709754e-05,0.030121107733884614,0.7369101214053395,0.59375,0.7465479767168279,0.02977939981426416,0.1060697850443553,0.5064499484004128,0.0319272445820433,9614.0,MERCER
9181,1.5818707804204306e-05,0.018096877061185866,9.965785916648714e-05,1.476412728392402e-05,0.0039477189128359225,0.6909090909090909,0.7152777777777778,0.7333333333333334,0.00027013407939720127,0.2030524435607104,0.4972956958067526,0.1552484934062886,1467.0,MESA
9182,1.4987586620897543e-05,0.017422155845795345,7.86848297597121e-05,4.021669076607507e-05,0.02762452275273066,0.7270053208422393,0.7777777777777777,0.7410408908157783,0.0022363551668899704,0.2489114598705669,0.543000504569154,0.0380669395077647,1448.0,MIAMI
9192,1.698810116939254e-06,0.004166661731843939,2.4526571063310482e-05,4.996153364748431e-06,0.019076778481553334,0.7334896184625481,0.6805555555555556,0.7496325012934866,0.050505440012938246,0.4825679488276031,0.4943315369131874,0.0879435781844716,11085.0,MIDDLESEX
9204,6.062479949395052e-06,0.01842560317678993,2.1218679822882683e-05,1.532460209430416e-05,0.016775956582014678,0.6486147186147186,0.7152777777777778,0.7700764256319812,0.0017888603056080922,0.1966922207954472,0.4969285560628152,0.0335468604345435,869.0,MIDLAND
9208,1.3085828508855215e-05,0.016386910040029557,0.00013740119934297975,9.16007995619865e-05,0.03181072737796643,0.7709090909090909,0.8020833333333334,0.7358024691358025,0.0005335623047375709,0.1099925500273324,0.4935635383143428,0.0202879011916152,418.0,MIFFLIN
9210,2.435467109032278e-05,0.03730353592977692,0.0001917930348362919,7.813790308145224e-05,0.023588398213042146,0.7057880580957504,0.8229166666666666,0.7320403243480168,0.0003973252215146537,0.4713040852785375,0.4986604624929498,0.0410556495581876,201.0,MILLER
9223,0.005349225124224834,0.007182741738205407,0.0021602639924754143,0.0031203813224644867,0.05430888952937786,0.6127272727272728,0.6388888888888888,0.7753086419753087,2.9211412927626895e-05,0.5958773759085486,0.4867061952123797,0.1659654649538839,21870.0,MILWAUKEE
9225,0.0001640532921240422,0.03876853403765447,0.0002870932612170739,0.0006060857736804893,0.011691157345415613,0.84375,0.6215277777777777,0.682987441464453,0.00014304249952462023,0.1159231840376793,0.5134264232008593,0.0644468313641246,351.0,MINERAL
9242,8.793605818065698e-05,0.058593766928285114,0.0009233286108968983,0.00015388810181614972,0.01728453302931425,0.6418181818181817,0.6388888888888888,0.8074074074074075,4.291956201098254e-05,0.1927527620628051,0.5067135261782464,0.3635216725241056,0.0,MINIDOKA
9243,1.0806834830637052e-05,0.013508478660992333,1.8911960953614837e-05,1.5759967461345698e-05,0.01620671860025066,0.6272727272727273,0.5555555555555556,0.7481481481481481,0.0019372911437686886,0.3867570494668041,0.5103568644562217,0.0606115575253344,1251.0,MINNEHAHA
9244,3.416210244071899e-05,0.026296762388570212,8.967551890688735e-05,0.00014945919817814559,0.017875166104569157,0.664184008762322,0.8611111111111112,0.7539045069165552,0.0002197106681938008,0.4968010511290039,0.490744549568079,0.0514962978198272,326.0,MISSISSIPPI
9248,9.172227446948368e-05,0.034822331467337764,0.0009630838819295787,0.0002568223685145543,0.024717176793371504,0.7716288989602772,0.6805555555555556,0.7303023062162847,0.0003463800442610622,0.5273968861206197,0.502794089789733,0.0547925743512028,0.0,MITCHELL
9274,0.001734808216359597,0.06970750004633586,0.013661614703831825,0.00505985729771549,0.003137891165849086,0.8363636363636363,0.6562499999999999,0.691358024691358,7.920064291279088e-07,0.3473944436134244,0.4967688873222888,0.1601456938080131,0.0,MODOC
9275,0.000187440944907076,0.06568745156974584,0.001968129921524298,0.00010934055119579434,0.002776292691551567,0.6527272727272727,0.7013888888888888,0.7481481481481481,3.2346500758617145e-06,0.1919536978186269,0.5149882370797602,0.1699931699172801,40.0,MOFFAT
9277,1.4404826903909564e-06,0.0076711194151115325,7.562534124552521e-06,1.058754777437353e-05,0.02762998030918765,0.7509090909090909,0.59375,0.7950617283950618,0.02112447707382508,0.3694263574434711,0.4907871162462855,0.1166080316970398,6951.0,MONMOUTH
9278,1.808680074819477e-05,0.03305540401734902,4.7477851964011275e-05,6.330380261868171e-05,0.03605302719693863,0.5309090909090909,0.9131944444444444,0.708641975308642,0.0008462566237582486,0.2806943599124974,0.5166325127024675,0.0246750694775847,1670.0,MONONGALIA
9279,2.8202408927970875e-06,0.005856966857972798,1.717526703713426e-05,1.0594704953941058e-05,0.022560426473645815,0.6891921555281406,0.8263888888888888,0.7378773751133758,0.040779249226743086,0.534649189362976,0.4787672644815502,0.0184498041640898,17265.0,MONROE
9568,3.751723127698892e-05,0.01987462569149817,0.0001969654642041918,0.00017508041262594826,0.014055240612079623,0.7890909090909091,0.798611111111111,0.7234567901234569,8.284626796936263e-05,0.165356612952677,0.4936618715282723,0.1207805155960689,0.0,MONTAGUE
9569,2.597148988008404e-06,0.01032811844304072,4.090509656113237e-05,1.022627414028309e-05,0.003979580137701316,0.6,0.5833333333333334,0.9037037037037038,0.001341179794426003,0.4380485873842673,0.5094211034565608,0.608247970466065,3601.0,MONTEREY
9570,8.006463648161557e-05,0.06291361155349176,0.0012610180245854453,0.00032693059896659693,0.0064659081439069,0.7818181818181819,0.6979166666666667,0.7185185185185187,1.7498251683237115e-05,0.3833129974401241,0.4986398670092187,0.1320462445216865,190.0,MONTEZUMA
9571,2.4894420036127286e-06,0.007051513400433176,9.267513640721931e-06,5.83510118119529e-06,0.022383784995754816,0.6927173625443193,0.7638888888888888,0.7505718132801797,0.12126185485591066,0.5439645733010003,0.4703857996739721,0.040545853746891,31914.0,MONTGOMERY
9895,4.254728102907497e-05,0.04530935513040918,0.0004467464508052872,0.00014891548360176237,0.005881880774856409,0.7636363636363637,0.6770833333333334,0.7333333333333334,3.0027374182588542e-05,0.1936733842773348,0.4965419643468535,0.2118874255324005,241.0,MONTROSE
9896,0.0005961755238409167,0.0831980963938856,0.003129921500164813,0.0010433071667216042,0.02532739352509697,0.7381818181818182,0.5104166666666666,0.7407407407407408,9.450927379716303e-06,0.4472800794932163,0.512521656953851,0.0491415971019058,0.0,MOODY
9897,1.4836992095073421e-05,0.023582821525729103,0.00011684131274870318,8.654912055459495e-05,0.019298887380410152,0.776768525592055,0.7222222222222222,0.7244734931009441,0.0005513794550397196,0.3875049754668537,0.4891358937184334,0.0770010707754119,1192.0,MOORE
9907,1.4683195171138106e-05,0.024621756921157496,0.00014453770246589072,8.244002288795248e-05,0.023414455399713232,0.7323938694100357,0.90625,0.7304353776409204,0.0029496924508032743,0.3844575583582728,0.4955599745594191,0.0914009226236001,2705.0,MORGAN
10029,0.0005415457545631468,0.08380243219501742,0.005117607380621737,0.003854000619974394,0.027016326412701193,0.8142007083825267,0.6319444444444444,0.7091678691678692,8.213211472419437e-05,0.1634136478551131,0.5045802953823144,0.0547765937558422,3773.0,MORRIS
10038,2.6183387462795355e-05,0.012617733197622933,0.0001374627841796756,5.3457749403207174e-05,0.01749200617055084,0.7056081946222791,0.8506944444444444,0.7693618501130239,0.0005104399091015568,0.1191497833056872,0.5057585104275729,0.0191573049605251,448.0,MORROW
10044,4.32178825863056e-07,0.003718542949814011,2.836173544726305e-07,1.89078236315087e-07,0.028338167364915675,0.6509090909090909,0.7743055555555556,0.7481481481481481,0.11353150155641016,0.5112212399156377,0.4985856822495261,0.1293349247814379,12391.0,MULTNOMAH
10045,0.0001679083094555874,0.03143727822566094,0.0008815186246418339,0.0004897325692454633,0.022262612982437112,0.783424830017628,0.8055555555555555,0.7298929585171507,0.00012680112760934698,0.1743012698305038,0.4959725242142715,0.1666337220794623,98.0,MURRAY
10054,1.012438878483963e-05,0.018735103664517538,6.644130140051007e-05,1.4764733644557794e-06,0.05967515721847713,0.610909090909091,0.7083333333333333,0.7604938271604939,0.005132035474144628,0.6036826212611773,0.4818869190981956,0.0834090101472736,1428.0,MUSCOGEE
10055,6.484248167801543e-06,0.01488730786684664,3.40423028809581e-05,5.295469337037927e-05,0.01961192476395807,0.7163636363636363,0.8958333333333334,0.7283950617283952,0.0006688187372779194,0.2282774225286174,0.4919698535645024,0.0135751860926921,1427.0,MUSKINGUM
10059,2.552320946083527e-05,0.03768988982308822,0.0001786624662258469,2.977707770430781e-05,0.016729237481609253,0.7218181818181819,0.579861111111111,0.7975308641975309,0.0004379825496609628,0.4126712478848518,0.5010647803425168,0.3596798212956068,926.0,NAPA
10060,4.0487104080081005e-06,0.01799862370490395,2.1255729642042527e-05,3.070272059406142e-05,0.02429992630803243,0.7254545454545455,0.7222222222222222,0.7432098765432098,0.0013193629367979273,0.5499285118112972,0.4826337053315099,0.0793723705227113,1217.0,NASH
10066,7.414139457280944e-05,0.018939988843758797,0.0003892423215072495,0.00012109761113558873,0.0013243796300572929,0.630909090909091,0.8055555555555555,0.8641975308641976,1.9565103999704183e-05,0.5525525127654074,0.502310170271514,0.1226507132995858,1715.0,NAVAJO
10067,4.3955325187646486e-05,0.033555680702077255,0.0004615309144702881,0.00024358576041487426,0.02267285563333289,0.7509499489274771,0.829861111111111,0.7199056734637259,0.00030229792460883615,0.2206818179884124,0.4955055705604321,0.026038149898717,0.0,NELSON
10076,0.0003162020358338925,0.03703240895827742,0.002213414250837247,0.0006763210210891589,0.020793710015741085,0.7651630811936155,0.6180555555555556,0.7400747651807872,4.433738826501681e-05,0.1327570918146975,0.514878892733564,0.0243203163618388,0.0,NEMAHA
10080,1.0492683083677979e-05,0.03139866034218609,0.00016525975856792818,5.8146952088715466e-05,0.014339335265084846,0.8467757156338471,0.7847222222222222,0.6955558403463055,0.0005703935980452479,0.4760771250595783,0.4913824715804913,0.0477936682557144,1364.0,NEVADA
10084,1.5532585794509326e-06,0.009219072470322654,1.0484495411293794e-05,2.5887642990848874e-06,0.030398008803668965,0.6745454545454546,0.5972222222222222,0.7679012345679013,0.030192437904349133,0.5960639152408702,0.4862379103865548,0.1132765936743041,11584.0,NEW CASTLE
10089,2.528007778222649e-06,0.0032866825928804634,8.295025522293068e-07,7.373356019816059e-07,0.5787626151820974,0.6636363636363637,0.6631944444444445,0.725925925925926,0.8042937695814139,0.6598802238044545,0.4778863014033314,0.261990273593552,17344.0,NEW YORK
10091,1.2490441668198666e-05,0.03086128259516224,6.557481875804299e-05,5.8288727784927106e-05,0.12196024040684235,0.7854545454545455,0.6770833333333334,0.7135802469135804,0.0021514427951924474,0.2821861457282658,0.4950698973733738,0.0617535303796119,889.0,NEWPORT
10093,1.7864486181137826e-05,0.023702422520245972,0.00037515420980389436,0.00018236662976578197,0.019270378390446846,0.7267974903217194,0.8124999999999999,0.7470151012490709,0.0005173898029465696,0.1730669591238852,0.5120090421022888,0.0268437411698219,873.0,NEWTON
